,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
0,"1567 Westminster St, Providence, RI",Tom's Volkswagen Repairs,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_47.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_48.png']",100.0,AUTOMOBILE DEALERS-CONTD,41.8161455087,-71.4355054644,100.0,1567 WESTMINSTER ST PROVIDENCE,Tom's Volkswagen Repairs 1567 Westminster St
0,"711 Broad St, Providence, RI",Walsh's Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_51.png'],100.0,AUTOMOBILE DEALERS-CONTD,41.8046238612,-71.4194908875,100.0,711 BROAD ST PROVIDENCE,Walsh's Auto Sales 711 Broad St
0,"224 Union Ave, Providence, RI",Atwood Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_59.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8076867768,-71.4441898501,100.0,224 UNION AVE PROVIDENCE,Atwood Auto Sales 224 Union Av
0,"532 Hartford Ave, Providence, RI",Bel-Air Motors,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_60.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8190404487,-71.4620612149,100.0,532 HARTFORD AVE PROVIDENCE,Bel-Air Motors 532 Hartford Av
0,"615 Plainfield St, Providence, RI",Cambids Auto,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_61.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.812636316,-71.4594570464,100.0,615 PLAINFIELD ST PROVIDENCE,Cambids Auto 615 Plainfield St
0,"308 W Fountain St, Providence, RI",Chase Auto Sales Co,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_62.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8198182964,-71.4203490678,100.0,308 W FOUNTAIN ST PROVIDENCE,Chase Auto Sales Co 308 W Fountain St
0,"205 Union Ave, Providence, RI",Cotoia Brothers,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_63.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8080042374,-71.4434396049,100.0,205 UNION AVE PROVIDENCE,Cotoia Brothers 205 Union Av
0,"391 Douglas Ave, Providence, RI",Crestwood Motors,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_64.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8409254258,-71.4272005421,100.0,391 DOUGLAS AVE PROVIDENCE,Crestwood Motors 391 Douglas Av
0,"616 Douglas Ave, Providence, RI",Crestwood Motors Annex,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_65.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.846887098,-71.4300666375,100.0,616 DOUGLAS AVE PROVIDENCE,Crestwood Motors Annex 616 Douglas Av
0,"118 Curtis St, Providence, RI",Curtis Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_66.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8228687544,-71.4515674674,100.0,118 CURTIS ST PROVIDENCE,Curtis Auto Sales 118 Curtis St
0,"28 Atwood St, Providence, RI",D K Auto Sale,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_67.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8149423436,-71.4443516563,100.0,28 ATWOOD ST PROVIDENCE,D K Auto Sale 28 Atwood St
0,"169 Elmwood Ave, Providence, RI",DIAmbrws Foreign Cars,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_68.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8083767823,-71.4247467244,100.0,169 ELMWOOD AVE PROVIDENCE,DIAmbrws Foreign Cars 169 Elmwood Av
0,"711 Elmwood Ave, Providence, RI",Dunne Ford Sales Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_70.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.7928296938,-71.4233989874,100.0,711 ELMWOOD AVE PROVIDENCE,Dunne Ford Sales Inc 711 Elmwood Av
0,"1224 Broad St, Providence, RI",Economy Auto Sales Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_72.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.7930838157,-71.4081890915,100.0,1224 BROAD ST PROVIDENCE,Economy Auto Sales Inc 1224 Broad St
0,"2259 Mineral Spring Ave, North Providence, RI",Ellery Motors,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_73.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8581107612,-71.4840044922,98.0,2259 MINERAL SPRING AV NORTH PROVIDENCE,Ellery Motors 2259 Mineral Spring Av(N Prov)
0,"1313 Broad St, Providence, RI",Freeway Auto Sales & Service Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_75.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_76.png']",100.0,AUTOMOBILE DEALERS- USED CARS,41.7909830776,-71.4059114171,100.0,1313 BROAD ST PROVIDENCE,Freeway Auto Sales & Service Inc 1313 Broad St
0,"560 Broad St, Providence, RI",Gardner Motors,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_77.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8088563604,-71.4206730749,100.0,560 BROAD ST PROVIDENCE,Gardner Motors 560 Broad St
0,"696 Cranston St, Providence, RI",Guy's Motors Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_78.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8053172568,-71.4373238826,100.0,696 CRANSTON ST PROVIDENCE,Guy's Motors Inc 696 Cranston St
0,"1279 Westminster St, Providence, RI",Harrison Motors Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_79.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8168200568,-71.4299911165,100.0,1279 WESTMINSTER ST PROVIDENCE,Harrison Motors Inc 1279 Westminster St
0,"13 Hartford Ave, Providence, RI",Impala Motor Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_80.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8168116829,-71.4440531427,100.0,13 HARTFORD AVE PROVIDENCE,Impala Motor Sales 13 Hartford Av
0,"405 Harris Ave, Providence, RI",Imperial Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_81.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8249941581,-71.4336468622,100.0,405 HARRIS AVE PROVIDENCE,Imperial Auto Sales 405 Harris Av
0,"655 Hartford Ave, Providence, RI",M G Motors Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_82.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8198008673,-71.466715271,100.0,655 HARTFORD AVE PROVIDENCE,M G Motors Inc 655 Hartford Av
0,"19 Elmwood Ave, Providence, RI",M O Motors Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_83.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8122002395,-71.4225468139,100.0,19 ELMWOOD AVE PROVIDENCE,M O Motors Inc 19 Elmwood Av
0,"232 Silver Spring St, Providence, RI",Motor Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_84.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8499960663,-71.4135735412,100.0,232 SILVER SPRING ST PROVIDENCE,Matt18 Motor Sales 232 Silver Spring St
0,"1286 Broad St, Providence, RI",MePs Motors,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_85.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.7915363388,-71.4062989405,100.0,1286 BROAD ST PROVIDENCE,MePs Motors 1286 Broad St
0,"286 Valley St, Providence, RI",Micheal Motors,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_86.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8249990714,-71.4394395631,100.0,286 VALLEY ST PROVIDENCE,Micheal Motors 286 Valley St
0,"322 Reservoir Ave, Providence, RI",Mo Motors Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_87.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.7881694337,-71.4314968562,100.0,322 RESERVOIR AVE PROVIDENCE,Mo Motors Inc 322 Reservoir Av
0,"585 Hartford Ave, Providence, RI",Montanaro Mtrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_88.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.819343976,-71.4636252737,100.0,585 HARTFORD AVE PROVIDENCE,Montanaro Mtrs 585 Hartford Av
0,"1364 Mineral Spring Ave, Providence, RI",Nasonville Motor Sales Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_89.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_90.png']",97.97,AUTOMOBILE DEALERS- USED CARS,41.8671836234,-71.4386433739,98.0,1364 MINERAL SPRING AV NORTH PROVIDENCE,Nasonville Motor Sales Inc 1364 Mineral Spring Av(N Prov)
0,"404 Smithfield Ave, Providence, RI",New England Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_91.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.856722882,-71.4108857271,100.0,404 SMITHFIELD AVE PROVIDENCE,New England Auto Sales 404 Smithfield Av
0,"440 Silver Spring St, Providence, RI",Orlandi Auto Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (3)_92.png'],100.0,AUTOMOBILE DEALERS- USED CARS,41.8553258844,-71.4115234684,100.0,440 SILVER SPRING ST PROVIDENCE,Orlandi Auto Sales 440 Silver Spring St
